,Tempo,MFCC average,MFCC variance,Spectral centroid average,Spectral centroid variance,Spectral bandwidth average,Spectral bandwidth variance,Spectral roll-off average,Spectral roll-off variance,Spectral contrast average,Spectral contrast variance,Spectral flatness average,Spectral flatness variance,Zero crossing rate average,Zero crossing rate variance,Genre
reggae82_7,-0.6422415572796749,0.8914132466328076,-0.46929577031462943,0.4887406809994618,0.7720558207080446,0.5290968564650482,0.6330537925495687,0.42025957823408117,0.5527635156171942,-0.9839769479646869,-1.1185659164097566,0.9669397829993305,1.149016244003847,0.23414794243188056,0.5403045159086624,reggae
reggae83_0,-1.576905936934061,-1.5485014561002892,1.8326447340526857,-1.3640921074244279,-1.1189075203526653,-1.0562014982328827,-1.025607854225703,-1.5191774217520675,-1.1971505825936544,-0.3792204903879273,-0.42576019989905994,-0.7206681298224888,-0.43713707268506485,-1.150213722881038,-0.9178056181678624,reggae
reggae83_1,-0.19615173971735408,-1.3613576017206506,2.4666619595522605,-1.6068082831139652,-1.2244283213742146,-1.6378254926153826,-1.4333034462799914,-1.684380092931406,-1.3240913101414804,-0.5578361781215129,-0.6975938880614643,-0.7518992844413133,-0.43731962456916224,-0.9779126173798389,-0.8200712585279174,reggae
reggae83_2,-1.8165634701787756,-0.342612154908606,0.07928749056945186,-0.3600085772104168,-0.4190199854343568,-0.7200376719034782,-0.8435996825115345,-0.4366763289346377,-0.5232177503373698,1.2857510298740638,1.4631346986850384,-0.6937001555107485,-0.435872595399047,0.40545691104920056,0.21071462284227555,reggae
reggae83_3,-1.2754012983358718,-0.38692208882131013,1.859457613347046,-1.3175227632969175,-0.979798747874533,-1.120705024327005,-1.033124404179147,-1.3666826483557557,-0.9974957943474012,-0.4401589875837482,-0.630055745100375,-0.7111714186995468,-0.43496305595974455,-1.02454305092239,-0.652882387204219,reggae
reggae83_4,0.39080854654885744,-0.35526820797222186,1.0266835444692644,-1.30841206640162,-0.7801519229073027,-1.1619526352712712,-0.937428024155153,-1.42598617134321,-0.8810119945389937,0.13341334212808376,0.5061437209974115,-0.7292939489679101,-0.43653612435733924,-0.826777098734829,-0.325432806875264,reggae
reggae83_5,0.1755897749179129,-0.7798432071341937,1.3556222658504062,-1.4972063695321356,-1.1065543526831683,-1.1997855602738656,-0.9991914114672275,-1.600931564156201,-1.1464004236136454,-0.5703905021449824,-0.6545465671103293,-0.7016923528741156,-0.43081924281023126,-1.303664227588444,-0.9278979141221343,reggae
reggae83_6,-0.9927406996500697,-0.554473364966821,1.9127962201145434,-1.2957155255152129,-0.8880853129067534,-1.377733160980721,-1.2558128650878366,-1.4141254667457193,-1.011146360131409,0.059878698340596545,-0.1810312607978316,-0.7278232058304429,-0.43668624120432786,-0.7136734939720447,-0.3749864490366414,reggae
reggae83_7,0.6299405150276839,-0.19725188825322457,0.508194371900034,-0.8896681901418085,-0.5484291019737092,-0.8015462776837737,-0.5687614208129992,-0.8899246831958965,-0.5157555085633222,0.4457898352879963,0.8374788779843707,-0.6906421566366978,-0.43429932586766523,-0.5628686876216691,-0.26806696971061733,reggae
reggae84_0,-0.7680617622331501,0.1168768660347122,-0.21563278053458027,-0.4995067326442713,-0.5603705114581159,-0.2831211437922856,-0.4330084271123646,-0.47988318139692626,-0.6185314165082948,-0.4157306037425197,-0.42674420977633465,-0.404107731104989,-0.37092579741543247,-0.5552623048452205,-0.5819887198527524,reggae
reggae84_1,2.377443361603726,-0.19041174608922415,0.09307492925140741,-0.5988640724200118,-0.6077873672824587,-0.24387053668734932,-0.26854283981312355,-0.5207602525989933,-0.5091615548279933,-0.40557496392402975,-0.4649733595887841,-0.4556110005312462,-0.38706539907850507,-0.6290111465472693,-0.6411319475646996,reggae
reggae84_2,-0.7680617622331501,-0.20215499413394855,-0.06985194168885896,-0.6972428892400653,-0.6931422569338933,-0.42920745182042,-0.5120796974563828,-0.6321661564968537,-0.6808453321161905,-0.446346061268609,-0.43611247192095515,-0.47702342270231785,-0.3788529117561466,-0.620743339181569,-0.619968023559846,reggae
reggae84_3,2.377443361603726,-0.1901649922313221,-0.03630200007631552,-0.7259741383511766,-0.747768496633306,-0.35685107886910306,-0.47704124288824534,-0.6323779547932379,-0.7304909552564071,-0.552877929724741,-0.5799430392863298,-0.5009194574905982,-0.4051952163860644,-0.8142100315389648,-0.7195077633934202,reggae
reggae84_4,2.377443361603726,-0.33131325136988493,0.5917863897830785,-0.9282000608442993,-0.698258016681142,-0.4399213445719038,-0.3431225634664943,-0.8153716828688112,-0.5819789049967089,-0.8269467354121984,-0.85537401165616,-0.44894828371603646,-0.2690345115302054,-1.0076767238963593,-0.7010974427729768,reggae
reggae84_5,2.377443361603726,-0.0965891140134653,-0.06601658261313846,-0.6073327993734801,-0.7085524736013905,-0.27242957419079944,-0.4212297957910793,-0.4411240931586972,-0.6651412404751538,-0.2950031994023497,-0.4312989575782622,-0.4839722157963517,-0.393174601983418,-0.6171055039406618,-0.6688657186282225,reggae
reggae84_6,2.377443361603726,-0.1696824203006623,-0.005032401743787109,-0.5463986349944588,-0.6866355856271216,-0.30027423815745186,-0.4821238403388026,-0.46675168702113234,-0.6885544248418705,-0.18379620397891094,-0.38671590686336715,-0.4229319755955112,-0.35443997435538427,-0.6200819145923127,-0.6758173284649848,reggae
reggae84_7,2.377443361603726,-0.14942575642816233,-0.016461509440119967,-0.7926014995717188,-0.7282702745714328,-0.4484567775805782,-0.4955726995237624,-0.7130731057154509,-0.7033113934856985,-0.18656792756860813,-0.04145933328813919,-0.5749229815872847,-0.41451293770626974,-0.7556739553898029,-0.6574878420194701,reggae
reggae85_0,1.538641995247226,-0.0204311074449969,0.34008924178291483,-0.6497206908328177,-0.5218801627960102,-1.164140896993866,-1.1947657810902486,-0.7497142109898451,-0.8315040249804294,-0.22465382061776024,-0.3397894763109871,-0.6690785152557497,-0.4342256027419286,-0.0009884990486469845,0.29592833151262177,reggae
reggae85_1,1.538641995247226,0.12879879586197746,0.2469164065398739,-0.3298563261791106,-0.31308096484652337,-0.9240221705621086,-1.0231244883080672,-0.44175948804784765,-0.7247722638371001,0.22713275064729785,-0.1272384195109467,-0.5552773151419566,-0.39330380402221815,0.16106052531908938,0.33707242145100486,reggae
reggae85_2,1.538641995247226,-0.17655837169603864,0.3933409247481142,-0.5490444205729172,-0.5239094520827706,-1.0415367222914902,-1.124424467810601,-0.6607589265086631,-0.8467313376373858,-0.41964937725933904,-0.46861924453244497,-0.5989563611361373,-0.4192606635663507,0.016208540272011202,0.20745346656924205,reggae
reggae85_3,1.538641995247226,0.029201737886040934,0.6007817254469828,-0.6558793472818382,-0.7742099211931059,-0.9593600945158085,-1.0248251011428362,-0.6400026934630533,-0.9546631576943997,-0.5797660028195656,-0.7791947871267009,-0.6155090391924624,-0.42666465092164774,-0.30491309781180176,-0.1817549365205874,reggae
reggae85_4,-0.7680617622331501,0.06957840156123518,-0.056370854456615965,-0.010767850830694073,-0.23044230320180742,-0.8543084338049796,-0.9329239485090972,-0.268084885013159,-0.6195138758255152,-0.3925706504259122,-0.40897645478547184,-0.5444358733201943,-0.4216542844265471,0.7110350712854978,0.3216765078382026,reggae
reggae85_5,1.538641995247226,-0.11946768645664711,0.286236644989996,-0.34312975382750677,-0.6113163903436672,-1.0243825465793155,-1.0916153472803538,-0.47204664443072647,-0.8321443849430629,-0.04458272831620678,-0.23377599652354636,-0.6047939865674472,-0.42161422516545016,0.2543213924041915,-0.09546175047826262,reggae
reggae85_6,1.538641995247226,0.0037177678005209033,0.5264283587816275,-0.8298459882378508,-0.7169830431795576,-0.9466866430733326,-0.9122093397777039,-0.8071115493098443,-0.7851845742490327,-0.6356169621925806,-0.7760746993104977,-0.625202861241737,-0.4227682309473718,-0.7103663710257642,-0.4840654609607171,reggae
reggae85_7,1.928085486769887,-0.04609718675152487,0.10974030118330338,-0.28212161934348995,-0.4956934713698294,-1.0718989274449753,-1.0780003898549213,-0.5093231445942694,-0.7695049394568323,-0.1505750653453568,-0.2977989735974364,-0.5686646075403312,-0.4051577449179404,0.5754430304880069,0.12036379601770346,reggae
reggae86_0,0.1755897749179129,0.39757279866499573,0.04265629529078647,-0.9882726839276514,-1.0122645576103995,-1.203403248040029,-1.1662647985369026,-1.2271075710388535,-1.249203944236317,-0.5448330428817679,-0.2747904633194191,-0.6866554196953294,-0.4340366934634573,-0.49242696886589477,-0.6309254629098335,reggae
reggae86_1,0.1755897749179129,0.24104262452160088,0.5380953368376612,1.790294030591122,3.224939246600071,0.42471835750388426,0.7512290313689663,0.8760495120519468,2.2371226157886923,-1.632541976075177,-1.0353486137545944,6.690838671435324,15.808156010601811,3.0177533263159906,4.200720885137642,reggae
reggae86_2,0.1755897749179129,0.5558535601141223,0.4490549786673953,2.227039618935617,4.456824061971186,0.4405885723568003,0.907866890071946,1.0035520864749783,2.6362671392423778,-1.1620714705097506,-0.9699249305956726,7.4167716834224775,17.166724095944634,4.690496112544552,6.850808065208063,reggae
reggae86_3,0.1755897749179129,0.4684738844775672,-0.15348613661470487,2.7940453654842385,4.596403069857418,0.9205398135935235,1.1060379964121434,1.3716575255899661,2.6133035478980537,-2.135646409271196,-1.642239914092628,8.828744164566952,20.264604902524464,4.773174186201564,6.376538441928436,reggae
reggae86_4,0.1755897749179129,0.6361702404168623,-0.4572908853957985,3.3852664381927373,5.430382539502827,1.2227411325493946,1.738590260852748,2.089230153738162,3.677975284012138,-2.4786239374346555,-1.7909739973605212,12.410838929179807,22.9964947986817,5.013271312101514,5.770631663109758,reggae
reggae86_5,0.1755897749179129,0.5235621362536678,-0.36351479563375827,3.651249929607606,5.974359420514678,1.1500939716540077,1.6641162155021698,2.114857747600597,3.800171441861402,-2.3097732537236144,-1.7375104726325632,13.052535227552125,25.37764547714608,4.778796295210243,5.048579627170482,reggae
reggae86_6,0.1755897749179129,0.49329733266948866,-0.18895305513350966,3.2964539835806144,4.992081419821888,1.2955042310905724,1.8302506721685494,2.1068094123380146,3.685689483582672,-2.246396754238068,-1.7448197576020066,10.916708681518367,20.698746277170983,4.850230150849886,6.147297761901929,reggae
reggae86_7,0.1755897749179129,0.5508980233158303,0.43095206945489856,2.2547716444540513,4.522816157076438,0.46020334604045116,0.9301515540216864,1.0300268735229494,2.6865314830043414,-1.1912934425229766,-0.991795490872498,7.474409262153467,17.187620816063976,4.70240175515116,6.8420091971549875,reggae
reggae87_0,-1.2754012983358718,0.4867629796578946,-0.2394077403693478,0.39589143189700743,0.919113374497375,1.0246715504073862,1.002406312628594,0.6127842296469249,0.903347415765586,-0.689014886340992,-0.8485887984056152,0.6578765450902859,1.3918780189262872,-0.3608034756039387,0.8062289604963695,reggae
reggae87_1,1.1978789401648977,-1.049991622794119,-0.33783730262675227,1.8995859342248265,3.572417466174354,1.5341301915858951,1.7438579227322786,1.57900805774967,2.444481570967632,-0.49247427426682183,-0.7863381172798843,2.2687374651967485,3.0977511323875477,1.6211553061018298,4.101735318713846,reggae
reggae87_2,1.1978789401648977,0.2667191817397549,-0.5243945540230756,0.9892070582054712,1.6493648152544373,1.4093333944630664,1.5535468281575668,1.0797994731731286,1.5940654534126972,-1.1322378590350703,-1.1951719429111578,1.2263328617874356,1.4242938624826753,0.30988105790170023,1.454872634476967,reggae
reggae87_3,-1.2754012983358718,-0.09197372576378286,-0.36003383282591395,1.2869512455803649,2.941132376813393,1.3222197703785319,1.8071130999525735,1.0903893879923203,2.4659998281615025,-0.6273193026425109,-0.6232653632096371,1.7680923683763463,2.6258276523494204,0.7963588432995305,2.6965633144697287,reggae
reggae87_4,-1.2754012983358718,0.3330661861069152,-0.28314242169021203,1.2139918073900573,2.3938408988710433,1.2238958538715754,1.3542654089038135,1.0969551351802154,1.770215486290483,-0.6726422315871188,-0.8207653311181873,1.506132433295864,2.137744249695793,0.7573347925334245,3.1277648353837217,reggae
reggae87_5,1.538641995247226,-1.0422153335250384,-0.4932529006951634,1.7255807476761698,2.4164794152152878,1.6088256494030582,1.711693538763636,1.5984935010169727,2.0464771521404925,-0.3748644216875608,-0.42469589279369246,1.8357541543697424,1.778084104552469,1.0897006486345884,1.7421265609519356,reggae
reggae87_6,-1.2754012983358718,0.19099002050161037,-0.29932471380775866,1.2221232474003212,2.1831915925123693,1.4075650372088757,1.5687567572428611,1.184639629883095,1.8718208915919266,-1.0774356000914096,-1.1450648579164306,1.732729340847325,2.184778972857595,0.7421220269805311,2.3851424441071227,reggae
reggae87_7,-1.2754012983358718,-0.016345025941436272,-0.2157805983991348,1.1494302648054902,2.650610903630501,1.348716370106387,1.606584825552569,1.1100866295560115,2.1867106875372024,-0.9904374203417393,-0.8253539130492213,1.5651545492620036,2.6672889332456546,0.5959471927549432,3.0095879291301046,reggae
reggae88_0,-0.5059363352467436,-0.13568085082714146,-0.7144295273545557,2.3906135151198944,2.539513382201709,2.1495042942719507,2.327419903149367,2.4338259819545485,2.5510097034771984,-1.0256992792323805,-1.1040167983594336,3.4557604759263367,2.560060971217011,2.333178876435973,2.748598267690734,reggae
reggae88_1,-0.5059363352467436,-0.22908561957163695,-0.7036248701081612,2.3729718599746925,2.3981791153604126,2.1615380078591815,2.470743548250586,2.4287428228413384,2.5983259978696496,-1.181269207947455,-1.1137699385839264,3.44903650406481,2.616827596057746,2.1635234692917957,2.30570389356795,reggae
reggae88_2,-0.5059363352467436,-0.13235157567018918,-0.7398214539840089,2.230192335724067,2.1556017857589307,2.253244026429879,2.3919942780262433,2.464960331522964,2.533600432654101,-1.0767983950693791,-1.2107198892587905,2.9607794472724627,2.1836950334246663,1.8281812025389728,1.4931406968658616,reggae
reggae88_3,-0.5059363352467436,-0.15879961040339705,-0.6198956934224885,2.384995313166782,2.474685602124777,2.232250568966117,2.585248693190928,2.4533114252218517,2.7277034797839423,-0.8847687150002781,-1.0807978604041788,2.9919168749583775,1.8807106385668562,1.9376469720608507,1.7158522869347417,reggae
reggae88_4,-0.5059363352467436,-0.40113211960173273,-0.763800139065807,1.5073797336884258,1.1009153317881455,1.9484266379385713,2.032866008149155,1.930805028043103,1.8580269316311508,-0.6426179672682649,-0.8374491114511008,1.4819698409867654,0.7522109756245278,0.631664120574773,0.07455470982988312,reggae
reggae88_5,-0.5059363352467436,-0.10761910064352079,-0.6103126886439652,2.1320195245071574,2.2061533211480095,2.2778639900564404,2.513659278545927,2.3734634674851747,2.562553708405166,-0.810142465403336,-1.011063623003404,2.215161136893809,1.8746533685123246,1.0999527297680582,1.3605345529579764,reggae
reggae88_6,-0.5059363352467436,0.08714211764997457,-0.6870343982588254,2.2246119986959387,2.2329113255992747,2.1602799180683165,2.4246856807916037,2.340211134952921,2.5782848690184133,-0.7368227260964033,-0.9014067697025769,2.4743720086163647,1.527474124796396,1.7693144140951849,1.44499636272716,reggae
reggae88_7,-0.5059363352467436,-0.0661059151899338,-0.6732393827196633,2.4180562421910348,2.3432360906521787,2.1670445953874267,2.365512593530077,2.396549481791003,2.530708521322854,-0.7678273411637192,-0.8633967970551577,3.5510839163857963,2.6694566071654,2.3540137509975394,1.8561296222900692,reggae
reggae89_0,0.8972056562687253,0.17488856398748173,0.9628575856290928,-1.7566217200777354,-1.1949291445620287,-1.7233843565128293,-1.4149147503962798,-1.716573433981738,-1.2928678708351005,-0.925428517762935,-0.9482661600904382,-0.7318282552159932,-0.433425903463162,-1.6062659771730907,-0.9173674310282015,reggae
reggae89_1,0.8972056562687253,-0.013291537993540084,0.8267831688652642,-1.592773386475094,-1.1488023299446677,-1.458201449209446,-1.2729126203663885,-1.556030325322843,-1.2344887046792588,-0.9218871294901028,-1.0082746593286664,-0.7208049613322128,-0.43363103380961426,-1.525572177283852,-0.8879536840491733,reggae
reggae89_2,0.8972056562687253,0.2910892758226918,0.6994936774615808,-1.734955704833374,-1.1859022788807652,-1.709012923962635,-1.384728488756167,-1.7252571641334726,-1.292823491132533,-0.6859771659276389,-0.8454824155919478,-0.740460630860837,-0.43624783255439226,-1.5146586715611268,-0.9059844992396938,reggae
reggae89_3,0.8972056562687253,0.12940382934074324,0.7517701251131153,-1.3197454206408576,-0.8313288462773796,-1.3807801423859418,-1.0854535879144032,-1.318816233373024,-0.95042521538008,-0.4940761732253804,-0.6434871785382485,-0.6654236676509051,-0.4293518061568846,-1.110858959820305,-0.596158550513611,reggae
